,title,owner,location,create_time,readers_count,likes_count,article_url,hour,recall
576,"ChatGPT 赚钱回忆录 06
（接上篇，继续聊 <e type=""web"" href=""https%3A%2F%2Ft.zsxq.com%2F0efvHT7LK"" title=""https%3A%2F%2Ft.zsxq.com%2F0efvHT7LK"" /> ）

上回说到：可以基于 gpt 积累的资源，整合搞大事 。

但，这些不一定适合每个人，有一定的门槛，今天聊一个：人人可落地，看完就能去做，利用gtp赚小钱的路径 。

我的玩法：写一份飞书文档，整合所有 gpt 相关的文档、资源、社群入口。且里面一定要价值满满（这些内容，随处可找到）。去分发，冷启动，然后用户会自发传播 。

我的收获：1、这份文档，1.8万次访问，1万人访问。2、给我带来了无数的 私域好友，专栏订阅

其他案例：有同学模仿这套玩法，飞书文档里整合了几个专栏，赚了几万块 。

一个有意思的案例：很多同学在淘宝和咸鱼下单购买的商品，里面收到的文档，就是老徐的这份文档（离谱）。用户微信找我售后，问了才知道这事，哈哈哈。

（这个点，依然也是没公开写过，今天在 ai 破局俱乐部 碎碎念写一波）

end

（我是 IDO老徐，如这篇碎碎念对你有启发，点个赞，点赞大于50更新下篇）",IDO老徐,广东,2023-05-11T18:57:03.089+0800,4990,176,,18,0
577,"ChatGPT 赚钱回忆录 05
（接上篇，继续聊 <e type=""web"" href=""https%3A%2F%2Ft.zsxq.com%2F0d3dMScGi"" title=""https%3A%2F%2Ft.zsxq.com%2F0d3dMScGi"" />）

上回说到： 可以 cps gpt 社群赚钱，比如 推荐 AI破局俱乐部，赚个几万块零用钱。

但，这些都是小钱，更有意思的玩法是「聚人」，干大事，一起搞个大的。

findyi 的「AI破局俱乐部」 星球玩法，就是典型案例：基于过往的人脉资源和 cps 奖励机制，快速到 2 万人（这些我拍马屁，不重要）

我的做法：玩 gpt 号，不玩 c 端， 主要玩 b 端，积累了几十位有流量的用户。

我的判断逻辑：能海量拿号的，都手握流量。没流量的，他们也消耗不出去。

我的玩法：定向找这些同学，跟老徐一起推生财418
最终的结果，也与老徐预期的一致，有效总人数 450 人左右，1965/人， 近 90w GMV，推荐收益是 32%，投入一个月时间。

当然，这里也有机制的因素。但，gpt B 端的积累，有很大的加分项。

（这个点，从来没对外说过，今天在 ai 破局俱乐部 碎碎念写一波）

- 就这样吧，写简单点。昨天的那篇，写的有点长。

end

（我是 IDO老徐，如果这篇碎碎念，对你有启发，点个赞，下篇继续聊）",IDO老徐,广东,2023-05-10T22:12:33.823+0800,5357,155,,22,0
578,"刚刷星球看见有球友在问小红书起号方向的内容。

之前我分享了一篇文章关于结合ChatGPT做小红书的，最近又重新整理完善了，内容很全，大家可以看看~（其他赛道通用的）

————————————————————————

我通过ChatGPT，发现它能大大提高我做笔记的效率

小红书电商火了，那我们可以怎么入局小红书，学习小红书起号呢？

chatgpt火了，我我们怎么利用它去提高效率呢？

结合实践后，总结整理了一篇《小白上手结合ChatGPT，高效率做出小红书万赞笔记》

目录：
一、	工具介绍
一）、ChatGPT是什么
二）、小红书平台
1、平台介绍
2、平台优势
二、小红书核心是什么？
一）、封面
二）、标题文案
三）、文案排版
四）、内容页的排版
五）、内容
三、利用chatgpt实操（电影类）
一）、关于笔记封面
二）、关于标题
三）、关于文案
四）、关于内容页
五）、关于演示
四、手把手带你做图文
一）、封面页 
1、如何找图
二）、 内容页
1、第一种方法：
2、第二种方法：
3、第三种方法：
五、内容发布
六、引流技巧
七、总结

具体链接如下：
<e type=""web"" href=""https%3A%2F%2Fq9sx27cjx7.feishu.cn%2Fdocx%2FKuCydVVrPoHG8nxPTnrc5EQDnpc"" title=""https%3A%2F%2Fq9sx27cjx7.feishu.cn%2Fdocx%2FKuCydVVrPoHG8nxP..."" />",啊琳,吉林,2023-05-10T13:30:31.533+0800,5811,106,,13,0
579,"【ChatGPT实践篇】给小孩制作一个数字人恐龙科普短视频

儿子对恐龙非常感兴趣，天天追着问恐龙的相关问题。
可是我除了知道“侏罗纪公园”、“霸王龙”、“三角龙”等几个有限的名词外，其他的是一无所知。随口瞎编又不行！
正好看到各位球友们分享的各种高阶玩法，决定做个简单的恐龙科普视频，填补一下知识盲区😂
不说了，直接开干！

1 科普文本生成
2 视频生成...

详情请查看飞书文档：
<e type=""web"" href=""https%3A%2F%2Fe0749igednw.feishu.cn%2Fdocx%2FCiM6didtRoUxb3xCQWQcPIXwnbg%3Ffrom%3Dfrom_copylink"" title=""https%3A%2F%2Fe0749igednw.feishu.cn%2Fdocx%2FCiM6didtRoUxb3x..."" />",river,湖北,2023-05-09T16:30:33.885+0800,5767,124,,16,0
580,"使用AI工具横扫校园表白墙上的代写作业一天赚了几百圆子


校园表白墙，又称校园万能墙，着这个墙上，有很多同学们会把一些报告什么的发到墙上花钱让别人做，也会有人接一些单子赚点外快。

在我还没有进入星球之前，我也经常会接一些这样的单子，通常一份报告最快保质保量也得需要半天甚至一天才可以完成，这还只是涉及到本专业，既费时间，又浪费脑力。但自从使用AI工具后，我利用chatgpt十多分钟就可以完成一份高质量的报告，这样的效率让我把我校表白墙上的单子全部横扫了一遍，小赚一波。

一、为什么我可以赚到圆子？
对此我根据我个人情况和身边环境总结了以下几点：
1.市场。可以说我能赚到圆子也有表白墙的一份功劳，表白墙提供了很大的市场对于我们这些接单人，否则我们很难去接到大量的单子。

2.先机。我应该算是我们学校第一个利用AI来创收的人，我在星球学习了一个多月，我对AI的认知相较于我的同学已经超出了很多，星球的许多案例也启发了我。

3.认知。chatgpt从去年就成了一个热搜词，说实话，我第一次了解chatgpt是因为它可以写代码，可以写论文，然后我就不知道它还能干啥了。知道chatgpt并使用的人本就不多，而且知道chatgpt并且能想到创收的人更不多。

4.效率。我使用AI工具十分钟就可以完成一份高质量报告，而且不仅本专业的可以做，其他专业的也可以做。会不会重要吗？不重要，这不有chatgpt嘛！因此我在我们学院也算是出了名了，好多人都找我给他们写实践报告、期末报告。

5.团队。我和几名大二的学生搭伙接单，从宣传到制作我们已经形成了一个业务的雏形。我们将接到的报告分类，分工协作，这比起那些单打独斗的人效率要高出很多。

二、能否对此专门成立一个工作室呢？
我的想法是这样的，可能不是很成熟，我觉得是可以的。
1.成本低。搞这些东西我认为都不需要啥成本，有电脑，手机，会用AI工具就行。
2.市场大且稳定。学生群体的庞大是总所周知的，学生市场也是持续稳定的，不可能学生们都突然开窍了全都自己动手写了，这铁定不现实。学生的需求也是很大的，所以不用担心没有客户。

下面是我昨天在表白墙上找到的一些单子以及用chatgpt制作报告的模板（就这样的报告一份能要30圆子）",栖迟,山西,2023-05-09T00:02:12.148+0800,7420,120,,0,0
581, 绝对实操：ChatGPT API + 自动化提高生产力+变现,生财王子,浙江,2023-05-08T10:45:44.197+0800,12248,302,https://articles.zsxq.com/inline_form/id_2jn7k1gzc65i.html,10,0
582,"ZelinAI从入门到精通系列教程(一)
      爆肝一天完成了系列教程第一篇的编写。一是为了更为有效地搭建自己的知识体系及形成便捷的参考手册，二是分享给大家让大家少走弯路，从而节省时间在 AI 的iPhone时刻创造更多有价值的事情，三是希望争取到AI之心的奖励和更多优秀的人员相识。
       在创建模型章节，对gtp-3.5-turbo模型中的相关参数进行了详细讲解，且每个参数的说明都以Open AI官方API 手册为准，并标明​引用地址，同时对于复杂参数的含义会辅以具体案例，方便大家理解。此系列文章堪称保姆级教程。
      相信这个系列的文章会成为入门/精通ZelinAI/gpt API的最详实教程。具体内容可通过飞书查看：<e type=""web"" href=""https%3A%2F%2Fzqsr4shd1zz.feishu.cn%2Fdocx%2FRcnTdlGJ0oPjB9xXJkKc6PqynMc"" title=""https%3A%2F%2Fzqsr4shd1zz.feishu.cn%2Fdocx%2FRcnTdlGJ0oPjB9x..."" />，或者微信公众号查看：<e type=""web"" href=""https%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMzg4Nzk3NDIzMQ%3D%3D%26mid%3D2247483664%26idx%3D1%26sn%3D23ffe2c894bf465b6dff8cfa9ed9d458%26chksm%3Dcf837128f8f4f83ec6ee76db7fecea3a47b61bc95ca1f64fadb65e63efa4c1a69bfacad9030c%23rd"" title=""ChatGPT%E4%BB%8E%E5%85%A5%E9%97%A8%E5%88%B0%E7%B2%BE%E9%80%9A%E7%B3%BB%E5%88%97%E4%B8%80"" />",词界,北京,2023-05-08T00:14:40.127+0800,6548,113,,0,0
583,"如何利用AI批量生成表情包 | 快速涨粉&引流变现

大家好，我是珞珈Lorjia，主业是上市互联网金融公司运营，副业研究AI工具赚钱，目前已用AI绘画完成从0-1变现，小红书私域引流客户36+（可选免费/付费），通过AI头像变现超330+（定价30元/个，成交11个）

近期用AI批量生成表情包赚钱的选题在小红书非常火爆，今天主要跟大家分享下如何用AI批量生成表情包，快速涨粉起号，并且上传微信表情开放平台赚取收益~（附具体操作步骤）

为了更好的阅读体验，欢迎大家移步至飞书链接：<e type=""web"" href=""https%3A%2F%2Fx3mtcltyd5.feishu.cn%2Fdocx%2FFJ8HdrA04o2efNx7E1ZcVgehnSe"" title=""https%3A%2F%2Fx3mtcltyd5.feishu.cn%2Fdocx%2FFJ8HdrA04o2efNx7..."" />",珞珈Lorjia,广东,2023-05-08T00:12:43.970+0800,8141,205,,0,0
584,如何用ChatGPT生成虚拟数字人帮你卖货,🍀刘驴💥,浙江,2023-05-07T20:00:09.579+0800,6146,242,https://articles.zsxq.com/inline_form/id_anlb9zi1vhxz.html,20,0
585,"《耗时80小时！超详细的胎教级Stable Diffusion使用教程，看这一篇就够！》

大家好，我是吴东子。花了很长时间终于整理好了这份万字SD的使用教程！

从手把手安装部署，到界面功能讲解，再到实战案例制作，到下载优质模型，每一步都有详细教程，并且用一个又一个的例子展示，让你不止是枯燥地学，而是学完立刻也能做出一样的图片出来！

同时，无论是安装包，大模型，lora，关键词的文件都给大家打包好了，不用再自己这找找那找找，希望能做到让大家学SD，看这一篇就够！

如果有什么疑问的地方，欢迎在评论区留言噢！

为了更好的阅读体验，大家可以移步至飞书
<e type=""web"" href=""https%3A%2F%2Fry5hwpuf7b.feishu.cn%2Fdocx%2FHYrZdLBMRorB0qxKqFFcQ075nWf"" title=""https%3A%2F%2Fry5hwpuf7b.feishu.cn%2Fdocx%2FHYrZdLBMRorB0qxK..."" />",吴东子,福建,2023-05-07T19:58:21.505+0800,5588,204,,19,0
586,硬科技-利用ChatGPT技术套娃收入10w+,闲富咨询【软件商业】,浙江,2023-05-07T16:56:51.504+0800,5693,118,https://articles.zsxq.com/inline_form/id_hgal9h64wc0c.html,16,0
587,如何用ChatGPT做知识付费，2天赚了7万,等价交换师,北京,2023-05-07T00:34:28.044+0800,7861,212,https://articles.zsxq.com/inline_form/id_xl5jn2w6ewn1.html,0,0
588,ChatGPT 如何辅助编程？,闫小林,河南,2023-05-07T00:25:08.230+0800,5899,131,https://articles.zsxq.com/inline_form/id_z0vk7xbptmfp.html,0,0
589,"ChatGPT 赚钱回忆录 01

从三月份开始玩，其实才过去两个月，仿佛经历了几年。

完整经历了四个阶段的 gpt 赚钱玩法，且基本上都赚到了小钱。

三月初，我看到社群一堆同学找人拿号，且单价差异的离谱。 从 5 元到 100 不等。都是完全一样的普通号（非 plus）

基于此（信息差），我思考赚钱的可能性。在朋友圈和社群了解了行情，大概知道了玩法和利润空间。

找了一位信得过的 IP 玩家，提供号，我找 B 端用户，批量消耗。

大概持续了 20 天，玩法结束。你们都知道的，大批量封号。

这一波，考虑了风险，我尽量不接触号，不生产号。只做中转。

赚了 xx W ，还行。

然后预判了 zz 原因，各种限制，且时间差红利结束。退场。

开启了第二波玩法：GPT 付费专栏 

（有兴趣的，点个赞，下条帖子聊）",IDO老徐,广东,2023-05-06T22:59:46.165+0800,5977,149,,22,0
590,《AI小白是如何使用Chatgpt在知乎挣到早餐钱的》,皮特,浙江,2023-05-06T22:10:11.204+0800,5520,101,https://articles.zsxq.com/inline_form/id_7g6nfuae59xx.html,22,0
591,flowise让每个人零代码构建专属gpt,张冶国,北京,2023-05-06T20:59:34.103+0800,5329,101,https://articles.zsxq.com/inline_form/id_r2zt5w68wltl.html,20,0
592,自研将ZelinAI应用H5页面接入到小程序,杨其顶,北京,2023-05-06T20:06:08.845+0800,5184,78,https://articles.zsxq.com/inline_form/id_elh7df3qb0cp.html,20,0
593,ZelinAI 2.0制作应用初体验,零一,北京,2023-05-06T17:21:27.798+0800,5142,50,https://articles.zsxq.com/inline_form/id_c9c87t88889z.html,17,0
594,"Midjourney 是一个生成式AI绘图工具，可以帮助您创建各种类型的图像，包括角色设计。但是，如何在 Midjourney 中创建一致的角色呢？
这是一个挑战，因为使用生成式AI工具时，要让您的图像保持一致并不容易，但是有了正确的过程，您就可以实现您想要的结果。这可能会让一些初学者感到困惑，但是只要您按照正确的步骤进行操作，您就可以轻松地实现您想要的结果。
在这篇文章中，我将指导您如何在 Midjourney V5 中创建一致的角色。
完整步骤移步飞书文档：<e type=""web"" href=""https%3A%2F%2Fesouqpttmy.feishu.cn%2Fdocx%2FGkv3dhtCmo2jcux7vYscepu3nLb"" title=""https%3A%2F%2Fesouqpttmy.feishu.cn%2Fdocx%2FGkv3dhtCmo2jcux7..."" />
<e type=""hashtag"" hid=""28885111111811"" title=""%23%E5%86%85%E5%AE%B9%E5%88%86%E4%BA%AB%23"" />",元峰,甘肃,2023-05-06T16:39:36.719+0800,3703,48,,16,0
